phos_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_005919.2_S42s _1_1_42_42,-2.4417999999999997,-1.3404,-1.3262,-1.0078,0.24480000000000013,-2.4188,0.1135,1.4094,-2.5253,1.3461,-0.5333999999999999,-0.3087,0.6841999999999999,1.4491,1.9291,-0.9419,-1.9556999999999998,0.6123000000000001,3.1301,-0.8333,-4.1509,-0.7964999999999998,-1.4981,-0.12480000000000002,-0.9604,2.7481999999999998,0.9203999999999999,-1.9084,-0.7047000000000001,0.8782999999999999,-0.8787999999999999,2.2893,1.2177,0.10050000000000003,-2.3884,2.2637,1.5411,-1.6539,0.9663000000000002,-0.26850000000000007,0.5017,0.2653,-1.8365,1.0614,-1.7161,-1.5323000000000002,0.6174999999999999,-0.6207,0.39930000000000004,-1.0329,-1.591,2.9400000000000004,-2.8162999999999996,-2.3979999999999997,-3.5029000000000003,-2.9593,0.8052000000000001,-0.3045,0.5936,-2.5443,-2.9662,-2.1419,0.46240000000000003,0.4401,-1.7610000000000001,1.2379000000000002,-1.3008,-0.5219,-1.8840000000000001,1.1164,1.6177000000000001,-2.9099,2.4303,-3.1908000000000003,1.4080000000000001,-0.9002000000000001,-1.3677,0.8733,-1.4235,-1.5236999999999998,-3.1189,-1.3561,0.16849999999999998,-2.808,-0.6557999999999999,-2.5335,0.3317,-0.41960000000000003,-1.7142,0.3326,-2.196,-3.2325999999999997,-1.4211,-0.27860000000000007,-0.47430000000000017,-1.7818999999999998,-1.2871000000000001,0.6356,-1.1389,-2.2205,-3.5546999999999995
NP_115484.2_S794s _1_1_794_794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7984,-0.12249999999999998,-0.049299999999999955,0.0232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29300000000000004,0.2957,0.07379999999999998,0.6631,0.4319,-0.9087,1.2831000000000001,-0.023600000000000065,NA,NA,NA,NA,NA,NA,NA,NA,0.30310000000000004,0.6459,-0.42610000000000003,0.5486,0.21689999999999998,0.5365,-0.30529999999999996,-0.37340000000000007,1.7606,-0.3832,0.26459999999999995,0.735,0.25310000000000005,0.19640000000000002,-0.11710000000000009,-0.4378,0.5819000000000001,NA,NA,NA,NA,NA,NA,NA,NA,-1.9233,0.3361,0.2542,0.7155,NA,NA,NA,NA,NA,NA,NA,NA,0.16160000000000002,-0.5744,0.8460999999999999,0.23550000000000001,NA,0.29619999999999996,-0.3049,0.23739999999999994,0.4008
NP_997400.2_T104t _1_1_104_104,-3.7729999999999997,-1.0596999999999999,-2.5379,-3.9309000000000003,NA,NA,NA,NA,-3.1337,-3.8853999999999997,-1.842,-2.6512000000000002,NA,NA,NA,NA,-0.15029999999999988,-0.47350000000000003,0.48740000000000006,-0.10980000000000001,-2.2683999999999997,-3.2813,0.3137,-1.7638,-2.8436,-0.9227000000000001,-3.6387,-2.9501999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2487999999999999,-2.9565,-1.3733,-4.9074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7531999999999999,-3.7333,-4.6312999999999995,-3.1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.354,-2.9133,-2.4654,-2.6039000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7407,-1.0585,-3.0804,-2.3166,NA,-1.3786,-1.9596,-2.2922000000000002,-3.2018
NP_997400.2_S239s _1_0_236_239,0.5527,-1.5994000000000002,-1.7839000000000003,0.2166,1.0535,0.47970000000000007,-0.6066000000000001,-1.1511,NA,NA,NA,NA,1.2664,-0.2549,-1.8559999999999999,1.7331,-0.08589999999999999,-0.9038,2.607,1.1106,-1.009,0.7915,-0.7299999999999998,1.6394000000000002,1.8192,-4.2349,1.0351,1.0131999999999999,1.1998,-1.4117000000000002,-0.982,0.6704,NA,NA,NA,0.4877,-0.8252999999999999,1.2764000000000002,0.5370999999999999,NA,NA,NA,NA,1.4570999999999998,0.2583,1.4404,-0.6745000000000001,0.21999999999999997,-0.08429999999999999,1.0844,1.8461,1.3392,-0.37479999999999997,1.222,1.623,-1.2378,-0.3981,0.0827,-1.2322,1.1362,-0.623,-0.06839999999999996,-0.8333,0.5829000000000001,0.4138,0.7318,1.0272999999999999,NA,NA,NA,NA,NA,-0.21189999999999998,1.6404999999999998,1.3453000000000004,0.1977,1.1187,1.5626,3.3590999999999998,0.9957,NA,NA,NA,NA,NA,NA,NA,NA,2.6073,2.1905,0.8634,0.5519000000000001,-0.0917,0.2537,0.2775,-0.7525,0.4031,NA,NA,NA,NA
NP_997400.2_S631s _1_1_631_631,-4.6413,-1.8231000000000002,-3.987,-4.2095,-2.1872999999999996,-3.6995,-2.0904000000000003,-3.5971,-3.2201,-3.9169,-4.3134,-2.7443,-1.782,-5.0908,2.0489,-4.1179,-2.1839,-3.1115,-0.15849999999999997,-0.5423,-3.3377,-4.6596,-2.7378,-2.5814000000000004,-3.1430000000000002,-1.0359,-1.2475,-2.2499,-3.3089,-2.9059,-7.264200000000001,-3.4318999999999997,0.8092999999999999,-0.8553,-4.1462,-1.8786,-3.3069,-5.5788,-1.2886,-1.3217999999999999,-1.5634000000000001,-2.8636,-3.4396,-2.6803000000000003,-2.6109999999999998,-3.7401999999999997,-2.6721,-0.8442999999999999,-0.32389999999999985,-3.4267000000000003,-3.6296,-4.9256,-2.3970000000000002,-1.8687,-3.8122,-6.963,-3.9633000000000003,-4.4787,-2.4185,-2.5629999999999997,-2.6722,-5.3854,-4.1333,-2.7342000000000004,-4.2387999999999995,-0.616,-1.8308000000000002,-3.8926,-3.3922,-4.577500000000001,0.7416,-4.9854,-1.2491,-2.4865,-1.6595,-5.119,-3.6582,-3.4095,-3.7752999999999997,-3.0473,-1.1934,-1.7008,-4.0324,-5.961399999999999,-1.7895999999999999,-3.3451,0.38880000000000003,-3.3933999999999997,-5.7375,-3.7297000000000002,-1.8722,-4.4276,-2.5068,-1.5495,0.125,-1.9813999999999998,-5.8568999999999996,-1.3066,-3.7984,-3.3354,-1.9250000000000003
NP_001231879.1_S72s _1_1_72_72,NA,NA,NA,NA,-6.5936,-1.7142999999999997,-2.9570000000000003,-5.021999999999999,-4.8116,-2.5341,-1.9889000000000001,-1.3090000000000002,-1.7603,-5.6158,-1.3169,-2.8554000000000004,NA,NA,NA,NA,0.9744000000000002,-3.6042,-2.7092,-4.8247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3092,-5.8532,-4.6432,-2.823,-2.7513,-2.8777999999999997,-1.4315,-4.2843,-4.164,-3.3252,-4.6463,-4.4876000000000005,-2.131,-4.2849,-3.6229,-4.6837,-0.7833,-3.3122,-2.0358,-3.6018999999999997,-5.3237000000000005,-5.3906,-5.3637,-2.8974,-4.809200000000001,-1.6451,-8.1771,-9.14,-5.9114,-5.6789000000000005,-5.4460999999999995,-8.4689,-5.462899999999999,-5.7206,-6.3163,-2.1117,-7.610100000000001,NA,NA,NA,NA,-5.6812000000000005,-5.4843,-5.0805,-4.5863,-4.462400000000001,-3.5816,-2.909,-5.3063,NA,NA,NA,NA,-7.5916,-6.6769,-5.0367,-9.180499999999999,-6.4983,-2.958,-3.48,-3.955,-7.3655,-4.128299999999999,-5.4955,-3.0896,-2.8211
NP_001336258.1_S1419s _1_1_1419_1419,-0.365,-0.9914000000000001,-1.0259,-1.1092,-3.3880999999999997,-0.904,-2.299,-1.5186,-2.3326000000000002,-0.4475,-2.6308,-1.6267,-0.8518,-1.8887,-1.721,-0.3594,-2.2313,-2.0986,-1.6185,-1.714,-2.078,-1.0724,-1.1320000000000001,-0.1429,-2.3253,-0.9819,-0.4135,-2.0376000000000003,-1.4102999999999999,-0.6418,-1.8696,-1.2698,-0.07319999999999993,-1.0835000000000001,-1.3809,-2.5988,-1.2425,-2.7095000000000002,-0.6807000000000001,-0.6098999999999999,-1.2187,-1.4632,-1.8806,-1.5778,-1.7241,-1.2614999999999998,-0.8095,-1.5544,-1.2515,-2.7317,-3.4166999999999996,-2.1218,-0.6868000000000001,-0.4706,-0.9689,-4.4382,-2.2654,-2.1195,-2.0178000000000003,-1.4344999999999999,-1.9378000000000002,-2.1314,-3.4643,-2.4874,-3.7425,-0.6036,-1.9677,-0.9297,-2.1401000000000003,-1.7913000000000001,-2.4385,-2.5060000000000002,-1.363,-1.8664,-2.8312,-1.4599000000000002,-2.2685999999999997,-3.0601000000000003,-4.2271,-2.0566999999999998,-1.5784,-1.4975999999999998,-1.7604,0.0863,-2.6334,-1.578,0.2661,-1.1341,-1.9693,-2.0048,-2.8065,-2.3747,-3.4448,-0.2269,-2.0342000000000002,-0.28900000000000003,-1.6613,-0.8899999999999999,-1.5959,0.10859999999999992,-0.8399
NP_001292204.1_S676s _1_0_671_676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7743,-1.2534999999999998,0.12680000000000002,3.3293,NA,NA,NA,NA,NA,NA,NA,NA,1.9223999999999999,-0.8387,-1.1564,1.3923,NA,NA,NA,-2.3844000000000003,-3.4339,-1.5689,1.3999000000000001,1.3434,2.7355,0.4318,NA,-0.3175,0.4858,-0.5535,1.7409,-0.7379,-0.5964,0.21520000000000006,-1.7511999999999999,1.3988999999999998,-3.1367000000000003,-2.23,-2.6155999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4593,-1.5773000000000001,-1.6296,-2.0853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5605,-1.7044,-0.2529000000000001,0.5437000000000001
NP_001098676.2_S954s _1_0_953_955,-3.6055,-1.5057,-2.0976,1.3983,-1.2407,-0.2163,-0.08130000000000004,-1.7067999999999999,-2.8350999999999997,-1.2445000000000002,1.9342000000000001,-2.4844999999999997,0.839,-0.8063,-0.5861999999999999,-1.2262,-0.9339,-1.7454,1.0796999999999999,0.9182,-1.872,-0.3756,-0.65,0.0766,-2.8056,-0.33399999999999996,1.1744999999999999,-0.7776,-1.4125,0.2849999999999999,-0.4026,-0.4945,1.6898,-2.5577,-1.9446999999999999,0.7454999999999999,-1.5192999999999999,-1.9169,1.3375,-0.6439999999999999,0.010700000000000015,1.1474,-2.3258,-2.7494,-1.3736,-3.1692,-1.9978,0.25149999999999995,-2.3796,-2.2782999999999998,-0.17900000000000002,-1.7922,-2.7202,-0.4723,-3.5242000000000004,-2.021,-1.6639000000000002,-0.3078000000000003,0.6508,-1.6073,-2.4272,-1.3828,-0.3365,2.4979,-0.2365,1.7894999999999999,-0.12120000000000003,0.9909000000000001,-1.2951000000000001,1.6490999999999998,-0.30920000000000003,-0.6839000000000001,0.86239999999999994,1.0493999999999999,0.3943,1.7905,-2.749,-0.4761,-1.5072999999999999,-1.3756,-3.3712,-0.7503000000000002,0.7054999999999999,-0.1755,-2.9511,-4.0882000000000005,0.16759999999999997,-0.6588,-1.6126,-3.6318,-2.7478000000000002,-2.8829000000000002,-3.5016,0.9413,-3.0726,-0.2907,-1.6712,-0.7535,0.7848999999999999,-2.4743,-1.0759
NP_001098676.2_S1725s _1_1_1725_1725,NA,NA,NA,NA,NA,NA,NA,NA,-1.405,-2.2779,1.9402,-1.1775,-0.42699999999999994,3.6243,-3.5457,-2.2056000000000004,2.0178,-1.7433,0.38280000000000003,1.2375,1.1850999999999998,0.7023000000000001,1.9754,-1.2297,-1.1540000000000001,-1.1729999999999998,-0.8941999999999999,0.5449999999999999,1.7555,0.5456,0.9308000000000001,-0.24770000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5636000000000001,-2.5543,-2.3567,-0.5754999999999999,NA,NA,NA,NA,0.5378000000000001,-1.6436,-0.5919000000000001,-1.5415999999999999,NA,NA,NA,NA,NA,NA,NA,NA,-1.0386,0.04940000000000033,-4.1987,-2.4392,NA,2.189,-0.4417,-0.45430000000000004,-2.1138000000000003,4.3796,-2.8282,-1.6134,-3.1298000000000004,NA,NA,NA,NA,NA,NA,NA,NA,-0.20739999999999992,-0.4476,-2.454,-2.8963,-2.325,0.8958,-2.5551000000000004,-0.7279,1.814,NA,NA,NA,NA
NP_001309299.1_S573s _1_1_573_573,8.380700000000001,6.331899999999999,8.4077,2.2860000000000005,5.7468,-2.1243,2.2083000000000004,5.5045,3.849,5.4595,NA,5.476100000000001,5.8566,-0.07109999999999994,1.0180999999999998,0.653,1.1611,-0.10989999999999966,-1.3403,6.9844,0.5251000000000001,0.8963000000000001,-1.5805000000000002,7.647500000000001,7.2292000000000005,5.68,-3.928399999999999,7.5331,6.6156999999999995,-0.9860000000000002,9.2573,-0.030199999999999783,4.4259,4.7072,2.1809000000000003,3.1618,6.6467,0.6745000000000001,-1.3346,-1.9282000000000004,5.1385000000000005,-1.5991,5.8182,4.02,NA,9.1781,-7.1171,1.9247999999999998,1.6012,-0.8330000000000002,7.5876,3.2531,-1.7447000000000001,2.0316,4.7454,4.069699999999999,2.5161,6.0945,0.6398999999999999,5.260199999999999,3.0241999999999996,6.4411000000000005,-0.5001,NA,NA,NA,NA,9.2442,0.5794999999999999,-1.5191,3.8238999999999996,NA,-0.04969999999999963,3.4075,-1.3620999999999999,8.682400000000001,2.1159999999999997,5.3892,0.4648000000000001,7.998200000000001,-0.45730000000000004,-0.7948,-0.5278,7.3021,-2.3198,4.6434,-1.1117999999999997,1.5260999999999996,4.0714,1.7368999999999994,NA,8.6213,0.08769999999999989,-2.6336999999999993,-2.5233,4.527900000000001,5.2036999999999995,5.1524,-0.2772999999999999,0.5547,3.2733
NP_001303936.1_S2s _1_1_2_2,1.9417,2.2129000000000003,-1.2618,5.6226,1.2034,5.2348,-0.4523999999999997,1.1449,0.19819999999999993,1.3851,-0.7256,-1.9771,4.1602999999999994,2.48,1.4036,2.1046,-0.9406000000000001,0.5992999999999999,-1.9029,2.3968000000000003,1.5228000000000002,0.6989,-0.4687000000000001,4.1538,-0.24349999999999994,1.4929,-2.0890000000000004,4.7943,1.4425999999999999,0.8206000000000001,4.6854,2.7374,-0.32000000000000006,2.5164999999999997,0.45720000000000005,2.5726999999999998,-0.7417000000000002,1.9724,1.3666,1.4226,-0.3913,0.5,0.0025000000000000022,1.6871,2.7474,3.2656,3.1363000000000003,2.3226999999999998,3.145,2.1075999999999997,1.4899,6.0136,-1.5540999999999998,2.1097,0.5510999999999999,0.5747000000000001,1.336,1.3386,-0.2582,2.6174,-0.3738,-0.3379,1.9799,0.2669,-2.2873,-0.15089999999999998,1.0155,-0.1882,-1.746,-2.4739,2.5419,2.7275,3.2893,0.7897,-0.9603,-1.0325,3.7781000000000002,2.6297,0.1653,0.021300000000000097,0.3403,0.032399999999999984,0.11170000000000002,1.5488000000000002,2.864,0.42000000000000004,0.6829,0.5025999999999999,1.8981000000000001,-1.6015,0.7543,1.6175,-1.0942,-1.3901,3.2136,3.3396999999999997,1.7165000000000001,0.1069,-2.1418999999999997,5.8768,-2.3401
NP_001303936.1_S27s _1_1_27_27,NA,NA,NA,NA,0.04300000000000004,2.8809,-0.27779999999999994,4.3314,NA,NA,NA,NA,4.0399,1.1509999999999998,1.6054,-0.2016000000000001,0.483,1.7263000000000002,1.7100999999999997,2.1435,0.3541,0.05820000000000003,0.8599,3.3725,0.719,0.5722,-0.735,1.7513,1.9268999999999998,-0.6294,2.5488,4.2299999999999995,NA,NA,NA,2.1627,0.4797,1.7061000000000002,0.1816,1.8871,0.39949999999999997,2.65,0.491,0.6234,1.6247,0.8636,2.2621000000000002,2.5187,1.6631,1.9456000000000002,-0.6018000000000001,3.0885,-0.6936,-0.029500000000000026,-0.48350000000000004,1.9808,2.4283,-0.3941000000000001,-1.9551,2.7408,-1.8833000000000002,2.5186,3.6748,NA,NA,NA,NA,0.9742999999999999,2.7225,-0.7659,0.905,NA,3.1616,4.6834999999999996,-1.5326,0.2907,0.5205,1.0049000000000001,0.09210000000000007,0.6365000000000001,1.5598999999999998,1.1882000000000001,1.6729000000000003,2.293,NA,NA,NA,NA,1.1139000000000001,-2.0844,1.2307000000000001,0.8473999999999999,-0.8325999999999998,-1.1839,1.722,2.5244,1.0359,4.6621,-1.3175999999999999,3.1199000000000003,-0.8742
NP_001303936.1_S103s _1_0_101_103,0.07010000000000005,1.1092,-0.5820000000000001,5.2376000000000005,0.5757,1.6665999999999999,-0.11659999999999998,0.17700000000000002,1.3058,0.7121999999999999,-1.1112000000000002,-2.0645,NA,NA,NA,NA,-0.03469999999999995,1.1639,0.0017000000000000348,0.3358,1.3195,0.10749999999999998,0.9891000000000001,2.1774,-0.31370000000000003,0.5698,0.45520000000000005,1.5764,NA,NA,NA,NA,-1.493,0.6126,-0.0953,1.4021,-0.5663,1.4164999999999999,1.7555999999999998,1.0985,1.3336000000000001,1.966,0.833,-0.4141,-1.1935,-0.6401,0.5901,1.0242,0.7275,0.1013,-0.4817,2.2236,0.23329999999999995,0.2113,0.4064,0.8156999999999999,0.8079999999999999,1.2641,1.3276999999999999,1.6249000000000002,0.6721999999999999,0.9317999999999999,1.11,0.7882,-1.2226,0.4998,1.7102,0.9893000000000001,0.6185,0.4435,1.0358,3.2004,2.5605,-0.8492,-1.0129,-0.962,2.1103,3.0751,1.5759,1.0232999999999999,0.6637,-1.6379000000000001,-0.1851999999999998,-0.1411,0.8755,0.3065,0.0746,0.1279,1.3479999999999999,-0.4491,-0.2379,0.3031,0.8943000000000001,-0.3656999999999999,1.7912,3.1256,1.6377,1.1186,-1.6640000000000001,3.1024,1.1299
NP_001019381.1_S32s _1_1_32_32,0.5045000000000001,1.1345999999999998,-0.645,-2.5063,-2.0816,-6.9065,3.0943,2.1733000000000002,-0.5935999999999999,-0.4051999999999998,-1.6957,-0.8233,2.037,-0.8502000000000001,-1.0172999999999999,-4.1472,-1.9678,-1.5317,1.7477,0.4939,-2.7062999999999997,-1.0597,-1.5748000000000002,-0.7689000000000001,NA,NA,NA,NA,-1.9368,-3.0427,-7.501099999999999,-0.6843999999999999,-0.7425999999999999,0.4967,-0.7618,-3.8087,-4.003,3.2987,NA,-0.9891999999999999,-1.9454,-2.1505,-2.8514,0.23190000000000002,-3.0923,0.8593,-2.7282,-1.4302,-2.3728000000000002,0.07420000000000004,1.0587,-3.5704000000000002,-0.8822,-1.9572,-0.43910000000000005,-1.9174,-1.033,-2.3912999999999998,-5.819,2.0128,-0.36300000000000004,-0.658,-4.1737,-3.3907,-3.4867,-3.0755999999999997,-0.5288999999999999,-0.6827000000000001,-0.9114,-1.6209000000000002,1.0847,-1.1443,-5.3338,-0.02809999999999996,-2.8011,-1.2711999999999999,-4.1762,-0.1097,1.6112,-1.9192,0.2889,-1.4463,-1.8034999999999999,-1.7343,-4.2577,-0.6144000000000001,-1.0301,-3.3744,-4.8434,3.0621,-1.8501,-3.4739,-1.4189,-1.6912,-1.9586000000000001,-1.3295000000000001,-3.3693,-0.9827,-4.7811,-4.5243,0.6786
NP_001019381.1_S34s _1_1_34_34,0.024799999999999933,1.0007000000000001,-2.4409,-3.9101,-4.642799999999999,-5.5235,-3.4848,0.7485,NA,NA,NA,NA,-3.4616,3.4839,-4.6139,-2.9301,NA,NA,NA,NA,NA,NA,NA,NA,-0.8503000000000001,-0.8625,-2.0086000000000004,-0.6707999999999998,NA,NA,NA,NA,-0.5821000000000001,-1.3205,-0.9680000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.9679,-1.3752,-2.2846,-4.3738,NA,NA,NA,NA,NA,4.1451,-1.262,-0.20700000000000007,-2.0907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9046000000000003,-2.9194,-3.1286,-3.4102,NA,NA,NA,NA,NA,1.399,-3.3098,-1.3892,0.5455
NP_001019381.1_S62s _1_1_62_62,1.0062,-0.31310000000000004,-1.4616999999999998,0.2613,NA,NA,NA,NA,NA,NA,NA,NA,0.3968,0.033800000000000274,-0.07369999999999999,0.27580000000000005,-0.4766,-0.46469999999999995,-0.7549,-1.2848,-1.0143,-0.5302999999999999,-0.9602,-1.488,NA,NA,NA,NA,NA,NA,NA,NA,-0.042300000000000004,0.7845000000000001,-1.7084000000000001,-0.7720999999999999,0.02970000000000006,5.3594,-3.6047000000000002,NA,NA,NA,NA,NA,NA,NA,NA,0.3569,1.331,1.686,2.9737999999999998,NA,NA,NA,NA,NA,NA,NA,NA,1.2093,1.2292999999999998,2.1677999999999997,-1.7405,NA,NA,NA,NA,0.9142000000000001,0.49670000000000014,-1.0361999999999998,1.2805,NA,-0.40859999999999996,1.01,-1.3938000000000001,-0.0707000000000001,0.6908,1.022,2.4688,0.0504,1.2919999999999998,-1.7723,-1.6225,1.7268,NA,NA,NA,NA,-0.5181,-1.4227,0.8631000000000002,1.7822,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_005752.1_S978s _1_1_978_978,0.0646000000000001,-0.9261,-0.5413000000000001,-0.10100000000000009,-1.5807000000000002,1.4713,0.7282,0.7471000000000001,0.9761,0.6062,3.0705999999999998,3.3198,1.1035,0.5138,1.4834,0.8001,1.2426000000000001,-0.4353,0.3893,0.41579999999999995,1.0907,1.0857999999999999,-1.5458,-1.174,1.5921,1.6339000000000001,-0.0033999999999998476,2.5002,2.1627,-0.1638,-0.6288,1.5804,0.3002,1.2119,-0.3545,0.7661,0.4155,-5.0679,2.863,-1.0022,0.213,-1.8110000000000002,0.7037,0.9385999999999999,-2.101,-2.6266,-0.6687,0.9903,0.5510999999999999,-0.34450000000000003,1.6154000000000002,-3.5273000000000003,-1.2586,-0.7091,-1.8287,-2.1539,-0.7312000000000001,0.15579999999999994,-0.7502000000000001,0.46559999999999996,0.507,1.9338000000000002,1.2202,1.3667,-2.0631,-0.8533999999999999,1.5211,1.6807,2.8559,1.9996999999999998,1.7656999999999998,-3.0180000000000002,0.8892000000000001,2.0941,-0.6806000000000001,2.9398999999999997,2.0649,0.13969999999999994,1.5282,1.3622,0.545,0.2438,-0.11129999999999998,-1.3900000000000001,2.1706000000000003,4.2866,1.5098,1.4003999999999999,0.6056,-1.2737,-0.9704,0.03760000000000002,0.627,-0.49239999999999995,-0.6856,1.7096,0.6259,-0.03249999999999997,0.2695000000000001,-0.6949000000000001,-0.5885
NP_005752.1_T1288t _1_1_1288_1288,3.7878,-1.5396,2.917,2.6578000000000004,NA,NA,NA,NA,NA,NA,NA,NA,2.4733,3.2276,0.6468999999999998,1.7405,0.7466999999999997,1.6187,0.4448,2.1662,NA,NA,NA,NA,5.7485,1.2019999999999997,0.4335000000000001,4.3416,NA,NA,NA,NA,-1.0419,3.3181,3.0347,2.8296,3.4312000000000005,2.8177,1.1747,0.44199999999999995,3.6342,2.6999,3.7687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2293,0.3606999999999999,-2.15,1.9274,0.6217999999999999,1.0307,3.8489000000000004,2.8375,2.2141,2.8635,1.6598,2.3093,3.7053
NP_001321.1_S7s _1_1_7_7,-1.7376,-0.2885,-0.7671,-3.1947,NA,NA,NA,NA,2.0888999999999998,1.2188000000000003,-2.5862,-2.0046,-3.0447,-1.7287000000000001,-2.7908,-2.645,NA,NA,NA,NA,NA,NA,NA,NA,-0.7284,-2.0488,-2.2633,-3.3512,-3.1761,-2.6241000000000003,-3.4663000000000004,-1.0398999999999998,-1.2751,1.1564999999999999,-1.2492,-3.8891999999999998,-4.1884,-0.08899999999999997,-3.232,-0.1659,-2.5305,-2.4321,-2.4492000000000003,0.5640999999999999,-0.6637000000000001,0.5782,-2.3895,NA,NA,NA,NA,-2.9957000000000003,-0.8224,-2.0107,-0.6492000000000001,-0.7828,-0.3948999999999999,-2.2566,-1.1622999999999999,-0.41869999999999985,-1.3372000000000002,-1.3391,-2.4499,-2.9018,-1.0341,-1.9192,-2.0459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001100.3_S758s _1_0_757_758,NA,NA,NA,NA,NA,NA,NA,NA,-0.8577,-0.45000000000000007,-0.4914,-0.437,NA,NA,NA,NA,NA,NA,NA,NA,-0.9599,-1.3543999999999998,0.7315999999999999,-0.9677,NA,NA,NA,NA,-2.7613000000000003,-4.6861,-1.9819,-4.1953000000000005,-1.5658,0.3105,0.06180000000000001,NA,NA,NA,NA,NA,NA,NA,NA,-1.2429,-0.9975,-0.09429999999999994,0.22089999999999999,NA,NA,NA,NA,-2.5648,-1.3269,-2.2095,-1.7011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0463999999999998,-0.7152000000000001,-2.3568,-0.6049,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9368000000000001,0.7218,-0.2823,-0.8955000000000001,NA,NA,NA,NA,-0.8705,-1.8533,0.9036,0.5439,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_000079.2_S176s_1_1_176_176,NA,NA,NA,NA,0.39350000000000007,-0.7586,-1.6716000000000002,1.8093,1.561,0.7903,1.039,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,-0.4941,-0.8331000000000001,0.0213,-1.1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6798,-0.6382000000000001,-1.3469,1.6729,NA,NA,NA,NA,NA,NA,NA,NA,-0.32410000000000005,0.43860000000000005,-0.1328999999999999,2.9743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0225,0.6469,0.33219999999999994,2.3122,NA,NA,NA,NA,-1.0842999999999998,0.23839999999999997,0.46009999999999995,0.4025000000000001,0.10560000000000003,-0.10010000000000002,5.0323,-0.20090000000000002,1.8849,-1.1429,-0.548,-2.2315,NA,NA,NA,NA,NA,1.3257,-0.7364999999999999,0.3286,-1.3862999999999999
